RefSeq_ID,SRA_ID,Run_accession_ID,Assembly_ID
GCF_901543175.1,ERS921420,NA,42057_F01
GCF_901543415.1,ERS950456,NA,42545_E02
GCF_901543475.1,ERS939216,NA,42290_D02
GCF_901543605.1,ERS970069,NA,42731_D02
GCF_901543615.1,ERS970070,NA,42731_E02
GCF_901543625.1,ERS956181,NA,42685_E01
GCF_901543725.1,ERS956188,NA,42731_A01
GCF_901543995.1,ERS970076,NA,42880_D01
GCF_901544215.1,ERS970078,NA,42880_F01
GCF_901544385.1,ERS970085,NA,42912_F01
GCF_901553725.1,ERS921414,NA,42197_D01
GCF_901553735.1,ERS901504,NA,41965_D01
GCF_901553755.1,ERS879574,NA,41851_D01
GCF_901733115.1,ERS2552211,NA,Escherichia_coli_MAD
GCF_901827155.1,ERS2967425,NA,ASM90182715v1
GCF_901827165.1,ERS2967427,NA,ASM90182716v1
GCF_901827175.1,ERS2967422,NA,ASM90182717v1
GCF_901827185.1,ERS2967424,NA,ASM90182718v1
GCF_901827205.1,ERS2967423,NA,ASM90182720v1
GCF_901846895.1,ERS2967426,NA,Variovorax sp. WDL-1
GCF_902109485.1,ERS764453,NA,39888_D01
GCF_902141215.1,ERS904734,NA,42042_G01
GCF_902141225.1,ERS970084,NA,42912_E01
GCF_902141795.1,ERS3410625,NA,UKMD286
GCF_902141815.1,ERS3410623,NA,UKMR15
GCF_902141835.1,ERS3410624,NA,UKMPMC2000
GCF_902167295.1,ERS3568083,NA,chitino_2
GCF_902167305.1,ERS3568082,NA,chitino_1
GCF_902167325.1,ERS3568084,NA,chitino_3
GCF_902167875.1,ERS3573725,NA,B.breve_1_mod_mod2
GCF_902167885.1,ERS3573731,NA,B.longum_ssp_infantis_6_mod2
GCF_902172305.2,ERS195106,ERR227102,Pseudomonas_aeruginosa_PAKAF
GCF_902379005.2,ERS3639724,NA,UHGG_MGYG-HGUT-01694
GCF_902381625.1,ERS3639322,NA,UHGG_MGYG-HGUT-01292
GCF_902381635.1,ERS3639323,NA,UHGG_MGYG-HGUT-01293
GCF_902381645.1,ERS3639377,NA,UHGG_MGYG-HGUT-01347
GCF_902381665.1,ERS3639387,NA,UHGG_MGYG-HGUT-01357
GCF_902381705.1,ERS3639462,NA,UHGG_MGYG-HGUT-01432
GCF_902381745.1,ERS3639512,NA,UHGG_MGYG-HGUT-01482
GCF_902381755.1,ERS3639520,NA,UHGG_MGYG-HGUT-01490
GCF_902381765.1,ERS3639563,NA,UHGG_MGYG-HGUT-01533
GCF_902381775.1,ERS3639593,NA,UHGG_MGYG-HGUT-01563
GCF_902381805.1,ERS3639734,NA,UHGG_MGYG-HGUT-01704
GCF_902381815.1,ERS3639736,NA,UHGG_MGYG-HGUT-01706
GCF_902385725.1,ERS3640338,NA,UHGG_MGYG-HGUT-02308
GCF_902385735.1,ERS3640337,NA,UHGG_MGYG-HGUT-02307
GCF_902385845.1,ERS3640355,NA,UHGG_MGYG-HGUT-02325
GCF_902385935.1,ERS3640364,NA,UHGG_MGYG-HGUT-02334
GCF_902386045.1,ERS3640370,NA,UHGG_MGYG-HGUT-02340
GCF_902386185.1,ERS3640382,NA,UHGG_MGYG-HGUT-02352
GCF_902386215.1,ERS3640387,NA,UHGG_MGYG-HGUT-02357
GCF_902386365.1,ERS3640399,NA,UHGG_MGYG-HGUT-02369
GCF_902386435.1,ERS3640402,NA,UHGG_MGYG-HGUT-02372
GCF_902386585.1,ERS3640414,NA,UHGG_MGYG-HGUT-02384
GCF_902386615.1,ERS3640415,NA,UHGG_MGYG-HGUT-02385
GCF_902386635.1,ERS3640418,NA,UHGG_MGYG-HGUT-02388
GCF_902386655.1,ERS3640417,NA,UHGG_MGYG-HGUT-02387
GCF_902386715.1,ERS3640431,NA,UHGG_MGYG-HGUT-02401
GCF_902386735.1,ERS3640425,NA,UHGG_MGYG-HGUT-02395
GCF_902386745.1,ERS3640428,NA,UHGG_MGYG-HGUT-02398
GCF_902386775.1,ERS3640426,NA,UHGG_MGYG-HGUT-02396
GCF_902386835.1,ERS3640439,NA,UHGG_MGYG-HGUT-02409
GCF_902386885.1,ERS3640435,NA,UHGG_MGYG-HGUT-02405
GCF_902386915.1,ERS3640449,NA,UHGG_MGYG-HGUT-02419
GCF_902386945.1,ERS3640444,NA,UHGG_MGYG-HGUT-02414
GCF_902387255.1,ERS3640484,NA,UHGG_MGYG-HGUT-02454
GCF_902387355.1,ERS3640489,NA,UHGG_MGYG-HGUT-02459
GCF_902387425.1,ERS3640499,NA,UHGG_MGYG-HGUT-02469
GCF_902387545.1,ERS3640508,NA,UHGG_MGYG-HGUT-02478
GCF_902387635.1,ERS3640525,NA,UHGG_MGYG-HGUT-02495
GCF_902387715.1,ERS3640522,NA,UHGG_MGYG-HGUT-02492
GCF_902387815.1,ERS3640538,NA,UHGG_MGYG-HGUT-02508
GCF_902387845.1,ERS3640542,NA,UHGG_MGYG-HGUT-02512
GCF_902387945.1,ERS3640552,NA,UHGG_MGYG-HGUT-02522
GCF_902387955.1,ERS3640547,NA,UHGG_MGYG-HGUT-02517
GCF_902387975.1,ERS3640550,NA,UHGG_MGYG-HGUT-02520
GCF_902388025.1,ERS3640558,NA,UHGG_MGYG-HGUT-02528
GCF_902388105.1,ERS3640565,NA,UHGG_MGYG-HGUT-02535
GCF_902388175.1,ERS3640569,NA,UHGG_MGYG-HGUT-02539
GCF_902388275.1,ERS3640575,NA,UHGG_MGYG-HGUT-02545
GCF_902459475.1,ERS2891772,NA,pb_189-1_HGAP3_CTR
GCF_902459485.1,ERS2891773,NA,pb_189-2_HGAP3_CTR
GCF_902459525.1,ERS3651609,NA,CL21
GCF_902459535.1,ERS3659738,NA,Paraburkholderia_sp_Msb3
GCF_902459825.2,ERS3592414,ERR3825346,MB3601_COMBINED annotated
GCF_902502775.2,ERS1921028,ERR3404230,D03_1.v3
GCF_902502825.2,ERS1921029,ERR3404231,E03_1.v3
GCF_902502895.2,ERS1921030,ERR3404227,F03_1.v3
GCF_902509485.1,ERS1019878,ERR1191771,Se_BPH0697
GCF_902509495.1,ERS1019884,ERR1191777,Se_BPH0704
GCF_902509505.1,ERS1019915,ERR1191808,Se_BPH0736
GCF_902509515.1,ERS1019903,ERR1191796,Se_BPH0723
GCF_902509525.1,ERS1019921,ERR1191814,Se_RP62a_UoM
GCF_902509535.1,ERS1019891,ERR1191784,Se_BPH0711
GCF_902702745.1,ERS4026989,NA,861160
GCF_902702755.1,ERS4026988,NA,S10
GCF_902702765.1,ERS4026991,NA,GD-0088
GCF_902702775.1,ERS4026992,NA,9401240
GCF_902702785.1,ERS4026990,NA,GD-0001
GCF_902702915.1,ERS4034333,NA,DESU86_PRJEB35237_v1
GCF_902702935.1,ERS3795540,NA,FRC0190
GCF_902703185.1,ERS4046530,NA,PcyII-29
GCF_902703195.1,ERS4046531,NA,PcyII-40
GCF_902703215.1,ERS4046529,NA,C7-25
GCF_902703415.1,ERS3910244,NA,Combinated assembly ONT - Illumina
GCF_902705295.2,ERS3910242,NA,Combinated assembly ONT-Illumina - 2022 update
GCF_902713755.1,ERS4209583,NA,PEMO_1
GCF_902723695.1,ERS3882284,ERR3589644,Kpn154
GCF_902723705.1,ERS3882285,ERR3589645,Kpn2166
GCF_902729405.1,ERS4261941,NA,GenomeAssemblyPeptococcaceaeBacteriumINE
GCF_902806445.1,ERS4290821,NA,P4284
GCF_902806995.1,ERS4329662,ERR3950886,15-2067_O50
GCF_902807005.1,ERS4329661,ERR3950885,14-2711_R47
GCF_902807015.1,ERS4329663,ERR3950887,15-2067_O99
GCF_902809765.1,ERS4330994,NA,NCTC11397
GCF_902809935.1,ERS4331465,NA,BL-4
GCF_902810075.1,ERS4331466,NA,BL-6
GCF_902810275.1,ERS4359500,NA,SC422
GCF_902810285.1,ERS4359494,NA,SC406
GCF_902810295.1,ERS4359495,NA,SC407
GCF_902810305.1,ERS4359487,NA,SC368
GCF_902810315.1,ERS4359506,NA,SC434
GCF_902810325.1,ERS4359501,NA,SC423
GCF_902810335.1,ERS4359498,NA,SC418
GCF_902810345.1,ERS4359514,NA,SC455
GCF_902810365.1,ERS4359527,NA,SC487
GCF_902810375.1,ERS4359529,NA,SC492
GCF_902810385.1,ERS4359522,NA,SC475
GCF_902810395.1,ERS4359524,NA,SC477
GCF_902810405.1,ERS4359526,NA,SC480
GCF_902810415.1,ERS4359523,NA,SC476
GCF_902810435.1,ERS4353900,NA,SKV38
GCF_902810445.1,ERS4363928,NA,RJ19
GCF_902813185.1,ERS4366103,NA,Denitratisoma_oestradiolicum_DSM16959
GCF_902825185.1,ERS4359516,NA,SC457
GCF_902825195.1,ERS4359520,NA,SC468
GCF_902825205.1,ERS4359519,NA,SC467
GCF_902825285.1,ERS4383287,NA,Q1620
GCF_902827215.1,ERS4395853,NA,SB5881
GCF_902829265.1,ERS4389776,NA,FAVT5
GCF_902829275.1,ERS4389777,NA,COOX1
GCF_902855135.1,ERS4520697,NA,NGKP54_Chromosome
GCF_902860225.1,ERS4359776,NA,Azoamicus ciliaticola assembly
GCF_902983995.1,ERS4531630,NA,Q0203
GCF_903064525.1,ERS4540856,NA,mthmo
GCF_903815225.1,ERS4590902,ERR4181072,hybrid_BB1455
GCF_903815275.1,ERS4590901,ERR4181091,hybrid_BB1454
GCF_903884415.1,ERS4667154,NA,Streptococcus_thermophilus_CIRM_16
GCF_903885985.1,ERS4667155,NA,Streptococcus_thermophilus_CIRM_18
GCF_903886075.1,ERS4667156,NA,Streptococcus_thermophilus_CIRM_19
GCF_903886195.1,ERS4667158,NA,Streptococcus_thermophilus_CIRM_23
GCF_903886205.1,ERS4667159,NA,Streptococcus_thermophilus_CIRM_29
GCF_903886285.1,ERS4667160,NA,Streptococcus_thermophilus_CIRM_30
GCF_903886345.1,ERS4667161,NA,Streptococcus_thermophilus_CIRM_32
GCF_903886385.1,ERS4667163,NA,Streptococcus_thermophilus_CIRM_36
GCF_903886475.1,ERS4667165,NA,Streptococcus_thermophilus_CIRM_65
GCF_903886505.1,ERS4667162,NA,Streptococcus_thermophilus_CIRM_336
GCF_903886595.1,ERS4667168,NA,Streptococcus_thermophilus_CIRM_956
GCF_903886635.1,ERS4667167,NA,Streptococcus_thermophilus_CIRM_772
GCF_903886645.1,ERS4667164,NA,Streptococcus_thermophilus_CIRM_368
GCF_903886745.1,ERS4667169,NA,Streptococcus_thermophilus_CIRM_961
GCF_903890635.1,ERS4667170,NA,Streptococcus_thermophilus_CIRM_967
GCF_903890695.1,ERS4667171,NA,Streptococcus_thermophilus_CIRM_998
GCF_903890795.1,ERS4667142,NA,Streptococcus_thermophilus_CIRM_1046
GCF_903890815.1,ERS4667141,NA,Streptococcus_thermophilus_CIRM_1035
GCF_903890825.1,ERS4667143,NA,Streptococcus_thermophilus_CIRM_1047
GCF_903890905.1,ERS4667144,NA,Streptococcus_thermophilus_CIRM_1048
GCF_903890925.1,ERS4667145,NA,Streptococcus_thermophilus_CIRM_1049
GCF_903890945.1,ERS4667146,NA,Streptococcus_thermophilus_CIRM_1050
GCF_903891015.1,ERS4667147,NA,Streptococcus_thermophilus_CIRM_1051
GCF_903891025.1,ERS4667148,NA,Streptococcus_thermophilus_CIRM_1055
GCF_903891105.1,ERS4667149,NA,Streptococcus_thermophilus_CIRM_1116
GCF_903891135.1,ERS4667150,NA,Streptococcus_thermophilus_CIRM_1121
GCF_903891195.1,ERS4667151,NA,Streptococcus_thermophilus_CIRM_1122
GCF_903891205.1,ERS4667152,NA,Streptococcus_thermophilus_CIRM_1125
GCF_903891245.1,ERS4667153,NA,Streptococcus_thermophilus_CIRM_1358
GCF_903891305.1,ERS4667157,NA,Streptococcus_thermophilus_CIRM_2101
GCF_903932595.1,ERS4143472,ERR3721997,P3.1
GCF_903932605.1,ERS4143471,ERR3721996,HU-14
GCF_903960675.1,ERS4667166,NA,Streptococcus_thermophilus_CIRM_67
GCF_903969135.1,ERS4329687,ERR4298190,CHRYMOREF3PV03
GCF_903978195.1,ERS4672509,ERR4326259,CFBP_498
GCF_903978225.1,ERS4672513,ERR4326263,CFBP_8129.2
GCF_903989455.1,ERS4828929,NA,ASM90398945v1
GCF_903989465.1,ERS4828930,NA,ASM90398946v1
GCF_903989475.2,ERS4828931,NA,X arboricola CPBF 427 hybrid assembly
GCF_903989485.1,ERS3779170,NA,5eeca14952c4e123c759a485
GCF_903992995.2,ERS3779170,NA,5eeca14952c4e123c759a442
GCF_903993005.2,ERS4842929,ERR4372639,AI3000v1_cp
GCF_903993015.2,ERS4842922,ERR4372611,AI2993v1_cp
GCF_903993025.2,ERS4842920,ERR4372603,AI2766v1_cp
GCF_903993035.2,ERS4842921,ERR4372607,AI2767v1_cp
GCF_903993055.2,ERS4842928,ERR4372635,AI2998v1_cp
GCF_903993065.2,ERS4842931,ERR4372647,AI3007v1_cp
GCF_903993085.2,ERS4842918,ERR4372595,AI2764v1_cp
GCF_903993095.2,ERS4842925,ERR4372623,AI2770v1_cp
GCF_903993105.2,ERS4842919,ERR4372599,AI2765v1_cp
GCF_903993115.2,ERS4842917,ERR4372591,AI2763v1_cp
GCF_903993145.2,ERS4842927,ERR4372631,AI2996v1_cp
GCF_903993155.2,ERS4842930,ERR4372643,AI2775v1_cp
GCF_903993165.2,ERS4842912,ERR4372571,AI2830v1_cp
GCF_903993185.2,ERS4842923,ERR4372615,AI2768v1_cp
GCF_903993205.2,ERS4842915,ERR4372583,AI2898v1_cp
GCF_903993215.2,ERS4842926,ERR4372627,AI3065v1_cp
GCF_904066025.1,ERS4920466,NA,83
GCF_904066215.1,ERS4993116,NA,ASM90406621v1
GCF_904129595.1,ERS5050858,NA,S.Tm LT2p22_assembled
GCF_904425445.1,ERS5071670,NA,ASM90442544v1
GCF_904425455.1,ERS5070052,NA,ASM90442545v1
GCF_904425475.1,ERS5065070,NA,MG1655
GCF_904426485.1,ERS5046547,NA,2015-01-2097
GCF_904440635.1,ERS5079902,NA,Streptomyces sp. St70 complete genome
GCF_904440645.1,ERS5079905,NA,Streptomyces sp. St75 complete genome
GCF_904528075.1,ERS5081277,NA,ASM90452807v1
GCF_904711265.1,ERS5046558,NA,2014-01-7375
GCF_904711295.1,ERS5046548,NA,2015-01-466
GCF_904711305.1,ERS5046549,NA,2016-02-324
GCF_904799825.1,ERS5046554,NA,2016-17-292
GCF_904810325.1,ERS5094827,NA,MmicOV254
GCF_904810335.1,ERS5094828,NA,MmicATCC35782
GCF_904810345.1,ERS5094830,NA,MmicMaus3
GCF_904810355.1,ERS5094831,NA,MmicMaus4
GCF_904810365.1,ERS5094829,NA,Mmic942272
GCF_904830765.1,ERS5084596,NA,PA_NIVACYA
GCF_904830775.1,ERS5084605,NA,P. agardhii_No.2A
GCF_904830845.1,ERS5084600,NA,PA_No.365
GCF_904830855.1,ERS5084597,NA,PA_No.66
GCF_904830915.1,ERS5084602,NA,P. agardhii_PCC7805
GCF_904830925.1,ERS5084606,NA,P. pseudagardhii_No.713
GCF_904830935.1,ERS5084607,NA,P. agardhii_No.976
GCF_904830965.1,ERS5126735,NA,L2_E1649
GCF_904830975.1,ERS5126736,NA,L3_CS7_E2980
GCF_904831005.1,ERS5055735,NA,G1438
GCF_904831805.1,ERS5126741,NA,L7_E1373_ETEC
GCF_904831825.1,ERS5126737,NA,L3_E36_ETEC
GCF_904831835.1,ERS5126738,NA,L4_E1441_ETEC
GCF_904831875.1,ERS5126739,NA,L5_E1779_ETEC
GCF_904833135.1,ERS5126734,NA,L1_E925
GCF_904842665.1,ERS5046556,NA,2016-17-550
GCF_904848165.1,ERS5098223,ERR4649199,ASM90484816v1
GCF_904848675.1,ERS5134614,NA,Pt_Alt_01
GCF_904859905.1,ERS711291,ERR1015367,MSB1_1H
GCF_904863055.1,ERS710797,ERR1023755,INF022
GCF_904863075.1,ERS711043,ERR1008784,INF334
GCF_904863085.1,ERS711344,ERR1015409,MINF_10B
GCF_904863095.1,ERS710936,ERR1023812,INF174
GCF_904863105.1,ERS711352,ERR1015416,MINF_1D
GCF_904863115.1,ERS711037,ERR1008781,INF329
GCF_904863125.1,ERS711089,ERR1023722,INF357
GCF_904863135.1,ERS711004,ERR1008765,INF310
GCF_904863145.1,ERS710897,ERR1008631,INF072
GCF_904863195.1,ERS710862,ERR1008692,INF133
GCF_904863205.1,ERS710781,ERR1023744,INF008
GCF_904863215.1,SRS1840567,SRR5082454,INF277
GCF_904863225.1,SRS1840560,SRR5082446,KSB1_6J
GCF_904863235.1,ERS711348,ERR1015413,MINF_7C
GCF_904863245.1,ERS711085,ERR1015288,INF355
GCF_904863255.1,ERS711333,ERR1015399,MINF_9A
GCF_904863265.1,ERS710904,ERR1023799,INF156
GCF_904863275.1,ERS710955,ERR1023825,INF188
GCF_904863285.1,ERS711021,ERR1023866,INF231
GCF_904863295.1,ERS711237,ERR1023686,KSB2_2B
GCF_904863305.1,ERS711304,ERR1023714,MSB1_3B
GCF_904863325.1,ERS711083,ERR1015287,INF354
GCF_904863335.1,SRS1840563,SRR5082451,KSB1_5B
GCF_904863345.1,ERS711238,ERR1015346,MSB1_10D
GCF_904863355.1,ERS710889,ERR1008705,INF148
GCF_904863365.1,ERS710852,ERR1023782,INF049
GCF_904863375.1,ERS711328,ERR1015394,MINF_1A
GCF_904863385.1,ERS711281,ERR1023706,MSB1_1A
GCF_904863395.1,ERS711054,ERR1008715,INF250
GCF_904863405.1,ERS710987,ERR1023852,INF215
GCF_904863425.1,ERS711070,ERR1015281,INF348
GCF_904863435.1,SRS2595800,SRR6175453,KSB1_1B
GCF_904863445.1,ERS711236,ERR1015345,MSB1_9D
GCF_904864445.1,ERS711174,ERR1023648,KSB1_6G
GCF_904864465.1,SRS1840583,SRR5082469,INF298
GCF_904864475.1,ERS710925,ERR1023807,INF168
GCF_904864505.1,ERS711041,ERR1008783,INF331
GCF_904864515.1,ERS711252,ERR1215632,KSB2_2C
GCF_904864525.1,ERS711074,ERR1015283,INF350
GCF_904864535.1,ERS711006,ERR1008766,INF313
GCF_904864545.1,ERS711207,ERR1023673,KSB1_9J
GCF_904864555.1,ERS711215,ERR1015334,MSB1_7C
GCF_904864565.1,ERS710820,ERR1023765,INF032
GCF_904864595.1,SRS1840576,SRR5082463,INF333
GCF_904864605.1,ERS710842,ERR1023777,INF044
GCF_904864615.1,ERS711292,ERR1023710,MSB1_7A
GCF_904864625.1,ERS710930,ERR1023809,INF171
GCF_904864635.1,ERS711326,ERR1015392,MSB2_1A
GCF_904864645.1,ERS710910,ERR1008638,INF079
GCF_904865655.1,ERS711198,ERR1015326,MSB1_8B
GCF_904865675.1,ERS711091,ERR1015290,INF358
GCF_904865685.1,ERS710950,ERR1023820,INF182
GCF_904865695.1,ERS711016,ERR1008772,INF319
GCF_904865715.1,ERS711181,ERR1215631,KSB1_5H
GCF_904865725.1,ERS711330,ERR1015396,MINF_4A
GCF_904865735.1,ERS711098,ERR1015293,INF361
GCF_904865745.1,ERS711048,ERR1008712,INF247
GCF_904865755.1,ERS711055,ERR1008790,INF341
GCF_904865765.1,ERS711230,ERR1023683,KSB2_9A
GCF_904865785.1,ERS710879,ERR1008700,INF142
GCF_904865795.1,ERS711248,ERR1023692,KSB2_10B
GCF_904865805.1,ERS710881,ERR1008701,INF144
GCF_904865815.1,ERS711106,ERR1008739,INF281
GCF_904865825.1,ERS710790,ERR1023751,INF018
GCF_904865835.1,ERS711314,ERR1015380,MSB1_9I
GCF_904865845.1,ERS710990,ERR1008758,INF302
GCF_904866195.1,ERS711032,ERR1008779,INF327
GCF_904866205.1,ERS710883,ERR1008702,INF145
GCF_904866215.1,ERS711094,ERR1015291,INF359
GCF_904866225.1,ERS711286,ERR1015365,MSB1_8G
GCF_904866235.1,ERS710838,ERR1008681,INF122
GCF_904866255.1,ERS711003,ERR1023860,INF223
GCF_904866275.1,ERS711331,ERR1015397,MINF_7A
GCF_904866285.1,ERS711062,ERR1008791,INF344
GCF_904866295.1,ERS711250,ERR1023693,KSB2_1C
GCF_904866305.1,ERS711359,ERR1015422,MINF_2E
GCF_904866315.1,ERS711066,ERR1008793,INF346
GCF_904866325.1,ERS710984,ERR1008755,INF299
GCF_904866335.1,ERS711082,ERR1008728,INF266
GCF_904866345.1,ERS711356,ERR1015419,MINF_8D
GCF_904866365.1,ERS711218,ERR1215623,MSB1_9C
GCF_904866375.1,ERS711040,ERR1035988,INF242
GCF_904866395.1,ERS711020,ERR1008774,INF321
GCF_904866405.1,ERS711102,ERR1008738,INF279
GCF_904866415.1,ERS710969,ERR1023838,INF201
GCF_904866425.1,ERS710882,ERR1023796,INF065
GCF_904866435.1,ERS710832,ERR1008678,INF119
GCF_904866445.1,ERS710994,ERR1008760,INF305
GCF_904866455.1,ERS711246,ERR1015350,MSB1_4E
GCF_904866465.1,ERS710915,ERR1023804,INF161
GCF_904866475.1,SRS1840599,SRR5082486,KSB2_9B
GCF_904866485.1,SRS1840600,SRR5082487,KSB1_1H
GCF_904866495.1,ERS711213,ERR1015333,MSB1_6C
GCF_904866505.1,ERS711025,ERR1008776,INF323
GCF_904866535.1,ERS711140,ERR1015312,KSB1_8C
GCF_904866555.1,ERS710799,ERR1008661,INF102
GCF_905071835.1,ERS711309,ERR1015376,MSB1_4I
GCF_905071865.1,ERS711222,ERR1015337,MSB1_1D
GCF_905071885.1,ERS711329,ERR1015395,MINF_3A
GCF_905120545.1,ERS5247742,NA,26975_1#66
GCF_905120555.1,ERS5247721,NA,26975_1#5
GCF_905120565.1,ERS5247740,NA,26975_1#52
GCF_905120575.1,ERS5247727,NA,26975_2#148
GCF_905120585.1,ERS5247728,NA,26975_1#18
GCF_905120595.1,ERS5247723,NA,26975_1#11
GCF_905120605.1,ERS5247738,NA,26975_1#45
GCF_905120615.1,ERS5247735,NA,26975_1#33
GCF_905120625.1,ERS5247734,NA,26975_1#32
GCF_905120635.1,ERS5247729,NA,26975_2#150
GCF_905120645.1,ERS5247737,NA,26975_1#37
GCF_905120655.1,ERS5247725,NA,26975_1#13
GCF_905120665.1,ERS5247739,NA,26975_1#48
GCF_905120675.1,ERS5247726,NA,26975_2#147
GCF_905120685.1,ERS5247720,NA,26975_2#145
GCF_905120695.1,ERS5247732,NA,26975_1#25
GCF_905120705.1,ERS5247724,NA,26975_1#12
GCF_905120715.1,ERS5247731,NA,26975_1#22
GCF_905120725.1,ERS5247733,NA,26975_1#31
GCF_905120735.1,ERS5247741,NA,26975_1#63
GCF_905120745.1,ERS5247749,NA,26975_1#105
GCF_905120755.1,ERS5247746,NA,26975_1#88
GCF_905120765.1,ERS5247750,NA,26975_1#107
GCF_905120775.1,ERS5247748,NA,26975_1#367
GCF_905120785.1,ERS5247743,NA,26975_1#70
GCF_905120795.1,ERS5247744,NA,26975_1#74
GCF_905120805.1,ERS5247755,NA,26975_1#132
GCF_905120815.1,ERS5247754,NA,26975_1#129
GCF_905120825.1,ERS5247756,NA,26975_1#145
GCF_905120835.1,ERS5247753,NA,26975_1#118
GCF_905120845.1,ERS5247751,NA,26975_1#111
GCF_905120855.1,ERS5247752,NA,26975_1#117
GCF_905120865.1,ERS5247745,NA,26975_2#152
GCF_905120875.1,ERS5247747,NA,26975_1#89
GCF_905120885.1,ERS5247759,NA,26975_1#160
GCF_905120895.1,ERS5247762,NA,26975_2#162
GCF_905120905.1,ERS5247763,NA,26975_2#165
GCF_905120915.1,ERS5247757,NA,26975_1#146
GCF_905120925.1,ERS5247760,NA,26975_1#168
GCF_905120935.1,ERS5247761,NA,26975_2#160
GCF_905120945.1,ERS5247769,NA,26975_2#190
GCF_905120955.1,ERS5247774,NA,26975_2#198
GCF_905120965.1,ERS5247776,NA,26975_2#200
GCF_905120975.1,ERS5247768,NA,26975_2#184
GCF_905120985.1,ERS5247778,NA,26975_2#204
GCF_905120995.1,ERS5247770,NA,26975_2#138
GCF_905121005.1,ERS5247773,NA,26975_2#195
GCF_905121015.1,ERS5247771,NA,26975_2#191
GCF_905121025.1,ERS5247777,NA,26975_2#201
GCF_905121035.1,ERS5247767,NA,26975_2#180
GCF_905121045.1,ERS5247772,NA,26975_1#180
GCF_905121055.1,ERS5247775,NA,26975_1#182
GCF_905121065.1,ERS5247764,NA,26975_1#366
GCF_905121075.1,ERS5247766,NA,26975_2#175
GCF_905121085.1,ERS5247779,NA,26975_2#206
GCF_905121095.1,ERS5247781,NA,26975_2#221
GCF_905121105.1,ERS5247783,NA,26975_2#225
GCF_905121115.1,ERS5247780,NA,26975_1#188
GCF_905121125.1,ERS5247782,NA,26975_1#194
GCF_905121135.1,ERS5247787,NA,26975_1#236
GCF_905121145.1,ERS5247790,NA,26975_1#253
GCF_905121155.1,ERS5247794,NA,26975_1#276
GCF_905121165.1,ERS5247793,NA,26975_1#268
GCF_905121175.1,ERS5247786,NA,26975_1#228
GCF_905121185.1,ERS5247785,NA,26975_1#214
GCF_905121195.1,ERS5247795,NA,26975_1#279
GCF_905121205.1,ERS5247789,NA,26975_1#246
GCF_905121215.1,ERS5247796,NA,26975_1#280
GCF_905121225.1,ERS5247797,NA,26975_1#283
GCF_905121235.1,ERS5247792,NA,26975_1#263
GCF_905121245.1,ERS5247788,NA,26975_1#241
GCF_905121255.1,ERS5247791,NA,26975_1#262
GCF_905121265.1,ERS5247784,NA,26975_2#226
GCF_905121275.1,ERS5247802,NA,26975_1#381
GCF_905121285.1,ERS5247799,NA,26975_1#368
GCF_905121295.1,ERS5247801,NA,26975_1#372
GCF_905121305.1,ERS5247803,NA,26975_1#382
GCF_905121315.1,ERS5247798,NA,26975_2#247
GCF_905121325.1,ERS5247800,NA,26975_1#369
GCF_905121335.1,ERS5247808,NA,26975_2#74
GCF_905121345.1,ERS5247807,NA,26975_2#69
GCF_905121355.1,ERS5247812,NA,26975_2#102
GCF_905121365.1,ERS5247805,NA,26975_2#229
GCF_905121375.1,ERS5247810,NA,26975_2#91
GCF_905121385.1,ERS5247816,NA,26975_2#115
GCF_905121395.1,ERS5247814,NA,26975_2#107
GCF_905121405.1,ERS5247813,NA,26975_2#106
GCF_905121415.1,ERS5247804,NA,26975_2#2
GCF_905121425.1,ERS5247806,NA,26975_2#231
GCF_905121435.1,ERS5247811,NA,26975_2#97
GCF_905121445.1,ERS5247815,NA,26975_2#114
GCF_905121455.1,ERS5247809,NA,26975_2#83
GCF_905121465.1,ERS5247817,NA,26975_2#130
GCF_905121475.1,ERS5247821,NA,27688_1#347
GCF_905121485.1,ERS5247820,NA,27688_1#225
GCF_905121495.1,ERS5247819,NA,27725_1#182
GCF_905121505.1,ERS5247818,NA,27725_1#206
GCF_905121515.1,ERS5247836,NA,27688_1#304
GCF_905121525.1,ERS5247830,NA,27725_1#242
GCF_905121535.1,ERS5247822,NA,27688_1#375
GCF_905121545.1,ERS5247825,NA,27688_1#68
GCF_905121555.1,ERS5247824,NA,27725_1#262
GCF_905121565.1,ERS5247826,NA,27725_1#198
GCF_905121575.1,ERS5247833,NA,27688_1#241
GCF_905121585.1,ERS5247823,NA,27688_1#303
GCF_905121595.1,ERS5247827,NA,27688_1#265
GCF_905121605.1,ERS5247829,NA,27725_1#226
GCF_905121615.1,ERS5247838,NA,27688_1#45
GCF_905121625.1,ERS5247828,NA,27688_1#76
GCF_905121635.1,ERS5247837,NA,27688_1#88
GCF_905121645.1,ERS5247831,NA,27725_1#254
GCF_905121655.1,ERS5247834,NA,27688_1#269
GCF_905121665.1,ERS5247832,NA,27688_1#80
GCF_905121675.1,ERS5247841,NA,27688_1#21
GCF_905121685.1,ERS5247842,NA,27688_1#157
GCF_905121695.1,ERS5247839,NA,27688_1#153
GCF_905121705.1,ERS5247840,NA,27688_1#380
GCF_905121715.1,ERS5247843,NA,27688_1#194
GCF_905121725.1,ERS5247844,NA,27688_1#57
GCF_905121735.1,ERS5247845,NA,27688_1#101
